run,segment,field,detector,slot,source,pred_x,pred_y,peak_pixel,snap_dist,peak_excess,peak_counts,n_support,n_pixels,pixels,flag
8623,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-2.24,0.77,51,0.09,2.1,133235,5,5,39;40;51;52;64,
8623,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-2.99,-5.72,55,0.81,10.4,82746,6,4,44;55;56;68,
8623,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,3.04,1.34,1039,0.88,4.2,46145,4,5,1028;1029;1038;1039;1050,
8623,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,3.04,-3.86,1032,0.86,25.0,185578,7,7,1022;1023;1031;1032;1033;1042;1043,
8623,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-1.46,5.67,1073,0.88,34.0,240524,7,4,1060;1072;1073;1084,
8623,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-1.46,-1.26,1077,0.88,20.5,204837,7,5,1064;1065;1076;1077;1088,
8623,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-2.96,-7.32,1081,0.86,70.9,122233,5,4,1068;1069;1080;1081,
8624,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,0.64,2.54,75,0.12,11.2,170584,7,5,62;74;75;86;87,
8624,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,0.64,-2.65,78,0.12,6.2,78869,5,5,66;78;79;89;90,
8624,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-5.36,6.01,26,0.12,42.9,54638,6,3,25;26;36,
8624,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-3.86,-0.06,40,0.12,7.3,66112,6,4,29;30;39;40,
8624,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-4.61,-6.55,33,0.8,5.2,29374,6,3,24;33;34,
8624,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,0.66,2.51,1050,0.12,71.8,1124391,7,7,1038;1039;1049;1050;1051;1062;1063,
8624,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,0.66,-2.69,1053,0.12,6.8,82866,6,4,1042;1053;1054;1066,
8624,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-3.84,6.84,1084,0.12,40.4,98711,6,4,1084;1085;1094;1095,
8624,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-3.84,-0.09,1088,0.12,22.5,199139,7,6,1077;1087;1088;1089;1098;1099,
8624,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-5.34,-6.15,1102,0.12,11.5,72927,6,3,1092;1102;1112,
8625,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,-1.48,2.21,50,0.86,12.5,143428,5,4,49;50;62;63,
8625,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,-1.48,-2.98,53,0.86,5.4,59936,5,5,52;53;54;65;66,
8625,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-7.48,5.68,17,0.88,3.7,3644,5,4,9;17;18;27,
8625,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-5.98,-0.39,20,0.86,35.2,81060,7,5,11;12;19;20;21,
8625,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-6.73,-6.88,24,0.05,24.5,3758,3,3,24;33;34,
8625,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,-0.71,1.68,1063,0.07,63.3,960311,7,5,1050;1062;1063;1075;1076,
8625,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,-0.71,-3.52,1066,0.07,16.0,219886,7,6,1053;1054;1066;1067;1078;1079,
8625,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-5.21,6.01,1095,0.07,36.4,92999,5,3,1095;1096;1105,
8625,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-5.21,-0.92,1099,0.07,18.4,123108,7,4,1098;1099;1108;1109,
8625,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-6.71,-6.98,1112,0.07,23.6,5719,3,3,1102;1111;1112,
8626,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,6.75,4.28,114,0.05,2.9,1549,4,5,105;106;113;114;121,
8626,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,6.75,-0.91,117,0.05,2.9,3709,5,4,108;109;116;117,
8626,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,0.75,7.75,72,0.05,12.6,22606,5,3,72;83;84,
8626,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,2.25,1.68,87,0.05,4.7,44283,4,5,76;87;88;97;98,
8626,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,1.5,-4.81,91,0.84,10.6,37659,4,4,80;91;92;102,
8626,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,6.78,2.5,1010,0.1,4.8,10449,5,4,1009;1010;1018;1019,
8626,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,6.78,-2.7,1013,0.1,12.3,23344,3,4,1012;1013;1021;1022,
8626,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,2.28,6.83,1036,0.1,17.5,19871,5,4,1026;1036;1037;1048,
8626,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,2.28,-0.1,1040,0.1,11.9,184896,7,4,1029;1030;1040;1041,
8626,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,0.78,-6.16,1055,0.1,4.2,19703,4,5,1033;1043;1044;1055;1056,
8627,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,7.41,3.84,114,0.82,6.0,3220,6,5,105;106;113;114;121,
8627,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,7.41,-1.35,117,0.82,10.2,13047,5,4,108;109;116;117,
8627,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,1.41,7.31,84,0.92,12.8,20454,5,4,83;84;94;95,
8627,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,2.91,1.24,98,0.92,13.0,78803,5,3,97;98;107,
8627,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,2.16,-5.25,91,0.11,1.7,6131,2,4,91;92;101;102,CHECK
8627,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,8.93,2.31,,,,,0,0,,CHECK
8627,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,8.93,-2.89,,,,,0,0,,CHECK
8627,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,4.43,6.64,1026,0.89,63.2,212024,3,3,1017;1026;1027,
8627,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,4.43,-0.29,1020,0.87,23.6,113976,7,5,1012;1020;1021;1029;1030,
8627,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,2.93,-6.35,1033,0.87,43.7,113300,4,5,1023;1032;1033;1043;1044,
8628,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,5.27,1.82,107,0.1,156.6,415502,7,5,106;107;108;115;116,
8628,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,5.27,-3.37,110,0.1,5.7,42257,5,4,110;111;118;119,
8628,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-0.73,5.29,61,0.1,6.6,72995,5,5,48;60;61;73;74,
8628,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,0.77,-0.77,77,0.1,5.1,74568,5,5,64;65;77;78;89,
8628,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,0.02,-7.27,81,0.9,3.4,3523,3,4,68;69;80;81,
8628,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,5.3,0.04,1020,0.07,29.1,140375,6,4,1010;1011;1019;1020,
8628,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,5.3,-5.15,1023,0.07,64.9,158064,4,3,1014;1022;1023,
8628,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,0.8,4.37,1049,0.07,12.2,184780,5,5,1037;1048;1049;1061;1062,
8628,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,0.8,-2.56,1053,0.07,12.7,154949,5,5,1041;1052;1053;1065;1066,
8628,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-0.7,-8.62,1069,0.07,63.0,70285,4,3,1056;1068;1069,
8629,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,2.9,1.24,87,0.81,35.0,333284,5,4,87;88;97;98,
8629,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,2.9,-3.95,101,0.93,7.6,53019,7,4,91;101;102;111,
8629,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-3.1,4.71,37,0.81,7.4,43849,7,5,26;36;37;48;49,
8629,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-1.6,-1.35,52,0.81,7.9,81477,4,5,41;52;53;64;65,
8629,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-2.35,-7.85,56,0.11,3.6,2431,2,5,44;55;56;68;69,
8629,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,3.68,0.96,1029,0.12,143.6,1007473,7,7,1019;1020;1028;1029;1030;1039;1040,
8629,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,3.68,-4.23,1032,0.12,17.6,130608,7,4,1023;1032;1033;1043,
8629,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-0.82,5.29,1061,0.12,4.9,57972,5,4,1061;1062;1073;1074,
8629,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-0.82,-1.64,1065,0.12,13.6,122685,4,5,1064;1065;1066;1077;1078,
8629,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-2.32,-7.7,1081,0.12,103.5,178497,5,3,1068;1069;1081,
8630,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,0.78,0.91,76,0.06,8.8,133253,7,4,63;75;76;87,
8630,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,0.78,-4.28,79,0.06,9.9,74467,5,5,67;79;80;90;91,
8630,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-5.22,4.38,27,0.06,27.3,46743,7,4,17;26;27;37,
8630,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-3.72,-1.68,41,0.06,7.3,54130,7,4,30;31;40;41,
8630,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-4.47,-8.18,34,0.87,3.7,570,2,4,24;33;34;44,
8630,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-5.19,-7.78,,,,,0,0,,CHECK
8630,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,0.81,0.88,1051,0.06,85.3,1109030,7,7,1039;1040;1050;1051;1052;1063;1064,
8630,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,0.81,-4.31,1054,0.06,15.9,127464,5,4,1043;1054;1055;1067,
8630,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-3.69,5.21,1085,0.06,17.7,154249,6,4,1085;1086;1095;1096,
8630,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-3.69,-1.72,1089,0.06,26.7,209432,7,5,1088;1089;1090;1099;1100,
8631,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,-0.84,1.83,63,0.14,19.1,318416,7,5,50;51;62;63;75,
8631,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,-0.84,-3.36,66,0.14,4.1,51513,4,4,54;66;67;79,
8631,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-6.84,5.3,17,0.14,39.3,38402,5,4,9;17;18;27,
8631,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-5.34,-0.76,30,0.14,7.1,35593,5,4,20;21;30;31,
8631,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-6.09,-7.26,34,1.0,3.3,503,2,4,24;33;34;44,CHECK
8631,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-6.82,-8.61,,,,,0,0,,CHECK
8631,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,-0.82,0.05,1064,0.08,8.2,126832,4,4,1051;1063;1064;1076,
8631,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,-0.82,-5.14,1067,0.08,29.3,204438,7,7,1054;1055;1066;1067;1068;1079;1080,
8631,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-5.32,4.38,1096,0.08,22.5,75272,6,5,1095;1096;1105;1106;1114,
8631,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-5.32,-2.55,1100,0.08,17.4,81536,5,4,1099;1100;1109;1110,
8632,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,6.65,2.66,115,0.12,3.5,5807,5,4,106;107;115;116,
8632,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,6.65,-2.54,118,0.12,1.5,2385,2,4,109;110;117;118,CHECK
8632,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,0.65,6.12,73,0.12,8.5,46070,5,4,72;73;84;85,
8632,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,2.15,0.06,88,0.12,4.1,72199,5,5,77;88;89;98;99,
8632,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,1.4,-6.44,92,0.98,8.2,11810,4,3,92;102;103,CHECK
8632,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,6.67,0.87,1011,0.08,18.9,35213,5,3,1004;1011;1012,
8632,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,6.67,-4.32,1014,0.08,1.7,1053,2,4,1013;1014;1022;1023,CHECK
8632,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,2.17,5.2,1037,0.08,19.0,182636,7,5,1026;1027;1036;1037;1048,
8632,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,2.17,-1.73,1041,0.08,12.8,212556,7,5,1030;1031;1040;1041;1042,
8632,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,0.67,-7.79,1056,0.08,10.1,18580,2,3,1044;1055;1056,
8635,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,5.24,5.08,105,0.12,171.7,343189,7,4,104;105;113;114,
8635,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,5.24,-0.12,108,0.12,17.6,66676,6,4,107;108;116;117,
8635,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-0.76,8.54,59,0.12,2.3,27189,4,4,47;59;60;72,
8635,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,0.74,2.48,75,0.12,4.2,64493,4,5,62;63;75;76;87,
8635,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-0.01,-4.01,79,0.82,6.6,49454,5,5,66;67;79;80;91,
8635,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,5.26,3.55,1018,0.08,175.4,812324,7,4,1009;1010;1017;1018,
8635,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,5.26,-1.65,1021,0.08,41.4,170809,7,4,1012;1013;1020;1021,
8635,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,0.76,7.88,1047,0.08,69.5,184264,5,4,1047;1048;1059;1060,
8635,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,0.76,0.95,1051,0.08,14.9,194044,5,5,1039;1050;1051;1063;1064,
8635,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-0.74,-5.11,1067,0.08,19.6,136587,5,5,1054;1055;1066;1067;1068,
8636,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,2.37,5.25,85,0.13,50.6,428706,7,4,84;85;95;96,
8636,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,2.37,0.05,88,0.13,2.3,40783,4,4,88;89;98;99,
8636,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-3.63,8.71,35,0.13,12.8,2102,4,4,25;35;36;47,
8636,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-2.13,2.65,50,0.13,6.9,78792,4,4,38;39;50;51,
8636,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-2.88,-3.84,54,0.8,6.8,81459,6,5,43;54;55;66;67,
8636,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,3.64,4.22,1027,0.16,106.0,1156729,7,5,1017;1018;1026;1027;1037,
8636,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,3.64,-0.98,1030,0.16,8.5,93875,6,4,1021;1030;1031;1041,
8636,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-0.86,8.55,1059,0.16,28.0,41810,4,3,1059;1060;1072,
8636,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-0.86,1.62,1063,0.16,7.1,107476,4,4,1063;1064;1075;1076,
8636,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-2.36,-4.44,1079,0.16,14.6,181172,7,5,1066;1067;1079;1080;1091,
8637,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,0.75,4.42,74,0.09,9.9,139358,7,4,61;73;74;85,
8637,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,0.75,-0.78,77,0.09,5.8,84781,4,5,65;77;78;88;89,
8637,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-5.25,7.88,25,0.09,64.9,10386,4,3,25;35;36,
8637,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-3.75,1.82,39,0.09,10.1,56041,6,4,28;29;38;39,
8637,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-4.5,-4.67,32,0.82,11.0,75403,6,4,22;23;32;33,
8637,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,0.77,3.39,1049,0.94,78.3,1186617,7,6,1037;1038;1048;1049;1061;1062,
8637,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,0.77,-1.81,1053,0.79,12.5,152281,5,5,1041;1042;1052;1053;1065,
8637,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-3.73,7.72,1084,0.79,48.8,119182,5,3,1084;1094;1095,
8637,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-3.73,0.79,1087,0.94,35.3,211366,7,5,1086;1087;1088;1097;1098,
8637,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-5.23,-5.27,1101,0.94,13.0,96375,7,5,1090;1091;1101;1102;1111,
8643,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-7.38,8.05,,,,,0,0,,CHECK
8643,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,-1.38,4.59,61,0.87,34.8,385715,7,5,48;49;60;61;73,
8643,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,-1.38,-0.61,52,0.91,6.6,68200,4,5,41;52;53;64;65,
8643,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-5.88,1.99,19,0.91,44.0,76146,7,5,10;11;18;19;20,
8643,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-6.63,-4.5,23,0.7,11.1,8132,5,7,14;15;22;23;24;32;33,
8643,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,-0.85,3.56,1062,0.14,37.4,665238,7,4,1049;1061;1062;1074,
8643,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,-0.85,-1.64,1065,0.14,23.1,207486,6,6,1053;1064;1065;1066;1077;1078,
8643,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-5.35,7.89,1094,0.14,11.2,14839,3,3,1084;1094;1095,
8643,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-5.35,0.96,1098,0.14,18.9,94299,5,4,1097;1098;1107;1108,
8643,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-6.85,-5.1,1111,0.14,151.8,194850,5,4,1101;1102;1111;1112,
8644,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,6.86,4.41,114,0.14,1.9,1030,0,5,105;106;113;114;115,CHECK
8644,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,6.86,-0.79,117,0.14,5.7,7257,4,4,108;109;116;117,
8644,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,0.86,7.87,72,0.14,2.7,4781,2,4,71;72;83;84,
8644,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,2.36,1.81,87,0.14,6.5,61757,5,5,86;87;88;97;98,
8644,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,1.61,-4.68,91,0.82,8.2,29026,7,5,80;91;92;101;102,
8644,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,6.14,3.88,1009,0.76,47.7,84756,3,4,1009;1010;1017;1018,
8644,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,6.14,-1.32,1012,0.76,23.2,30251,5,4,1004;1012;1013;1021,
8644,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,1.64,8.21,1047,0.98,8.6,22767,2,4,1036;1047;1048;1060,CHECK
8644,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,1.64,1.28,1039,0.76,17.7,192657,5,4,1028;1029;1039;1040,
8644,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,0.14,-4.78,1054,0.76,5.2,41821,4,4,1042;1043;1054;1055,
8645,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-9.75,8.72,,,,,0,0,,CHECK
8645,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,-3.75,5.26,37,0.06,72.3,430014,7,4,26;27;36;37,
8645,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,-3.75,0.06,40,0.06,4.4,39530,5,5,29;30;40;41;52,
8645,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-8.25,2.66,10,0.06,6.6,5321,7,5,2;3;9;10;11,
8645,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-9.0,-3.83,6,0.84,1.1,63,0,5,5;6;7;13;14,CHECK
8645,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-8.22,7.81,,,,,0,0,,CHECK
8645,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-9.72,-5.18,,,,,0,0,,CHECK
8645,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,-3.72,3.48,1086,0.03,68.3,418463,7,4,1074;1085;1086;1096,
8645,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,-3.72,-1.72,1089,0.03,24.8,194703,7,7,1077;1078;1088;1089;1090;1099;1100,
8645,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-8.22,0.88,1116,0.03,91.7,159106,5,4,1107;1108;1115;1116,
8646,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,-2.22,1.73,50,0.87,39.5,453903,7,4,38;39;50;51,
8646,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,-2.22,-3.46,54,0.87,6.4,77291,6,7,42;43;53;54;55;66;67,
8646,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-8.22,5.2,9,0.87,5.2,1768,4,5,2;9;10;17;18,
8646,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-6.72,-0.86,21,0.87,14.4,29568,7,4,12;13;20;21,
8646,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-7.47,-7.36,24,0.84,1.4,209,0,4,23;24;33;34,CHECK
8646,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-8.2,-7.71,,,,,0,0,,CHECK
8646,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,-2.2,0.95,1076,0.1,118.7,1102401,7,6,1063;1075;1076;1077;1087;1088,
8646,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,-2.2,-4.25,1079,0.1,17.6,218151,7,5,1066;1067;1079;1080;1091,
8646,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-6.7,5.28,1105,0.1,107.7,132621,5,5,1095;1096;1105;1106;1114,
8646,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-6.7,-1.65,1109,0.1,59.8,179587,7,4,1108;1109;1117;1118,
8647,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,-0.85,1.81,63,0.13,20.5,341625,6,5,50;62;63;75;76,
8647,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,-0.85,-3.38,66,0.13,5.9,73728,4,5,54;66;67;78;79,
8647,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-6.85,5.28,17,0.13,45.6,44617,5,4,17;18;26;27,
8647,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-5.35,-0.78,30,0.13,15.4,77148,7,4,20;21;30;31,
8647,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-6.1,-7.28,24,0.74,10.4,1603,3,4,23;24;33;34,
8647,0,137/137A-exb-1500,lower,R1C2,Cd-109-9178,-0.83,1.78,1063,0.09,52.3,793116,7,4,1050;1051;1063;1064,
8647,0,137/137A-exb-1500,lower,R1C3,Bi-207-8890,-0.83,-3.42,1066,0.09,4.4,60495,4,3,1054;1066;1067,
8647,0,137/137A-exb-1500,lower,R2C1,Bi-207-9176,-5.33,6.11,1095,0.09,34.9,89247,6,4,1085;1095;1096;1105,
8647,0,137/137A-exb-1500,lower,R2C2,Bi-207-9177,-5.33,-0.82,1099,0.09,29.4,197004,7,5,1089;1099;1100;1108;1109,
8647,0,137/137A-exb-1500,lower,R2C3,Bi-207-8779,-6.83,-6.88,1112,0.09,7.0,1691,3,3,1102;1111;1112,
8648,0,137/137A-exb-1500,upper,R1C2,Cd-109-9178,1.52,2.14,87,0.84,28.7,273075,7,7,75;76;86;87;88;97;98,
8648,0,137/137A-exb-1500,upper,R1C3,Bi-207-8890,1.52,-3.05,90,0.84,4.8,72940,4,4,79;90;91;101,
8648,0,137/137A-exb-1500,upper,R2C1,Bi-207-9176,-4.48,5.61,26,0.89,20.3,25919,5,5,25;26;27;36;37,
8648,0,137/137A-exb-1500,upper,R2C2,Bi-207-9177,-2.98,-0.45,40,0.89,7.5,67799,4,4,30;40;41;52,
8648,0,137/137A-exb-1500,upper,R2C3,Bi-207-8779,-3.73,-6.95,44,0.03,1.4,8386,2,4,34;44;45;56,CHECK
